income,credit_score,loan_amount,employment_length_years,loan_status,loan_to_income
41520.53,757,25000.0,1,1,0.6020972733904555
35138.88,652,5000.0,4,1,0.14228847679616438
43102.33,654,15000.0,16,0,0.3480009549146203
49646.02,530,20000.0,36,1,0.40284391691585925
53483.55,551,20000.0,34,1,0.37393976391313005
50683.85,567,5000.0,7,1,0.0986488072865955
38320.81,655,20000.0,2,1,0.5218960169156938
32260.44,658,5000.0,2,1,0.1549837824969995
33164.52,804,25000.0,0,1,0.753794905070085
32307.51,689,5000.0,23,0,0.15475798791092502
71701.15,379,10000.0,29,0,0.13946583191717404
51851.24,676,20000.0,25,0,0.3857113983889606
6221.5,505,20000.0,37,1,3.2141422257934913
53827.54,553,15000.0,39,0,0.27866258308324915
40816.5,569,10000.0,37,0,0.244992956452502
35910.13,584,15000.0,2,1,0.417697800097073
28764.26,512,5000.0,12,0,0.17382078242991722
71286.88,670,25000.0,35,0,0.35069074855361104
64120.27,509,20000.0,11,1,0.3119089812163733
22840.11,686,25000.0,19,1,1.0945177357842941
46361.81,850,5000.0,38,0,0.10784505943449071
20272.2,517,5000.0,7,1,0.2466310202632046
15870.69,622,10000.0,1,1,0.6300526282960416
24933.55,398,15000.0,10,0,0.6015749231488036
60927.27,620,20000.0,20,1,0.32825484787275266
64336.03,714,20000.0,36,0,0.31086296647513884
49407.19,722,25000.0,5,1,0.5059889868461078
56109.33,658,10000.0,18,0,0.1782203027499571
49498.96,739,5000.0,29,1,0.10101018263449102
24713.65,850,10000.0,38,1,0.4046183134294841
47058.82,821,20000.0,35,0,0.42499100081555774
58702.98,598,15000.0,19,1,0.2555193020984267
57100.88,505,25000.0,9,1,0.4378139563881259
74113.13,609,5000.0,23,0,0.06746351876491027
55546.86,555,5000.0,32,0,0.09001246852714039
44840.59,695,5000.0,28,0,0.11150362866258758
69015.76,532,15000.0,29,0,0.21733851313796823
35742.2,643,20000.0,35,1,0.5595469907562838
21394.2,734,20000.0,5,1,0.9347891115764283
32930.67,640,10000.0,13,0,0.3036590613230365
23226.72,555,10000.0,2,0,0.43052008548406817
24219.01,767,20000.0,23,1,0.8257634906013664
33299.2,462,5000.0,18,0,0.15014924835286275
22573.86,617,15000.0,37,1,0.6644559478995662
30188.7,646,20000.0,33,0,0.6624775999761507
11658.97,652,15000.0,8,1,1.2864527095695788
41273.51,668,25000.0,29,0,0.6057007097116356
36341.78,711,5000.0,31,1,0.13757890838290301
22242.2,646,25000.0,12,1,1.1239390015825061
53935.67,613,20000.0,17,1,0.3708052425186798
63738.37,609,10000.0,21,0,0.15688890555397708
13842.02,589,20000.0,3,1,1.444771444381356
22979.67,729,25000.0,22,1,1.0878708062036486
22891.35,585,15000.0,6,1,0.6552407245215105
20662.14,735,20000.0,10,1,0.9679071041477724
59735.69,652,10000.0,38,0,0.16740130730376926
32328.49,598,25000.0,33,1,0.7732877938996253
30986.01,712,20000.0,4,1,0.6454317470449714
10912.7,577,25000.0,24,1,2.290698846404061
53170.06,714,25000.0,27,0,0.47018058319694966
17265.14,671,5000.0,13,1,0.28958412245006704
37645.16,590,15000.0,26,0,0.3984470129224335
42891.38,703,5000.0,15,1,0.11657082213670587
82157.64,705,25000.0,26,0,0.3042893601938883
16559.38,766,10000.0,1,1,0.603850877818021
5933.04,747,10000.0,18,1,1.6851925501007745
40550.76,699,5000.0,22,1,0.12329921068777286
97148.71499999998,537,10000.0,13,0,0.10293390979067722
76371.72,850,25000.0,25,0,0.32734201426896936
41183.61,510,20000.0,7,1,0.4856182928525971
27038.53,745,25000.0,26,1,0.9245722836158765
58939.9,693,20000.0,39,1,0.33932294892001985
20249.23,533,10000.0,27,1,0.4938215516564503
48330.33,638,15000.0,3,1,0.31035769137741503
49181.96,642,15000.0,37,0,0.3049836772735923
68605.36,781,25000.0,10,1,0.3643977030700944
97148.71499999998,579,25000.0,23,1,0.25733477447669306
45956.45,624,10000.0,27,1,0.21759257748199695
26758.88,416,15000.0,17,1,0.5605406302270414
35762.51,823,15000.0,20,1,0.4194219191572639
12563.54,543,25000.0,25,1,1.9897266433948237
23936.8,683,15000.0,2,1,0.6266240005347191
28408.13,640,25000.0,12,1,0.8799987891216662
26517.15,640,5000.0,37,0,0.18855010624798485
39791.67,731,15000.0,27,0,0.3769538460223956
22171.17,817,20000.0,13,1,0.9020316910794027
71155.18,675,10000.0,0,0,0.140535930962005
36320.01,716,25000.0,27,1,0.6883068504978248
36113.42,683,15000.0,35,1,0.41534655686011296
29829.8,752,15000.0,10,1,0.5028359950118669
39859.43,604,25000.0,39,0,0.6271884171846616
59579.03,758,20000.0,3,1,0.33568294611466293
21584.31,761,15000.0,33,0,0.6949170523842372
24468.21,758,5000.0,0,1,0.20433843184965922
30265.52,584,10000.0,9,1,0.33039807681887445
16195.32,633,25000.0,16,1,1.5435605125114842
22213.27,674,15000.0,6,1,0.6752416352191631
27289.78,513,10000.0,38,1,0.3664241183286077
61367.37,809,25000.0,12,1,0.40737598212238646
42511.79,649,25000.0,21,1,0.5880583231540437
40788.44,678,25000.0,0,1,0.6129037319463077
60508.48,592,20000.0,27,1,0.3305267207716873
33442.3,517,5000.0,32,0,0.14950677714220784
45902.69,590,25000.0,12,0,0.5446185263101943
34134.6,672,20000.0,0,1,0.5858985926715804
42583.3,717,25000.0,37,0,0.5870708218756677
25599.93,666,25000.0,24,1,0.9765270246041843
8406.07,685,20000.0,20,1,2.3789500979532705
33504.42,616,5000.0,32,1,0.14922958733243757
85276.05,700,10000.0,36,1,0.11726484441007282
63305.61,798,15000.0,33,0,0.23694208235127423
64811.51,720,25000.0,2,0,0.385728002202044
76242.81,731,5000.0,29,0,0.06557909422417374
38299.59,679,15000.0,2,1,0.3916388755369043
40879.72,500,25000.0,17,1,0.6115352175793382
25069.54,546,15000.0,22,1,0.5983118034154828
30042.14,695,20000.0,7,1,0.6657093765831401
52546.97,649,5000.0,8,1,0.09515115426913733
74781.86,694,5000.0,1,0,0.06686024043477343
33400.7,818,10000.0,1,1,0.2993859593972762
27719.36,723,10000.0,26,1,0.3607456757415849
36327.01,776,15000.0,38,0,0.41290453289348905
52089.78,659,20000.0,35,0,0.3839451050646583
15270.64,569,15000.0,4,1,0.982212781338481
9157.16,644,25000.0,0,1,2.729805987228876
26099.67,570,5000.0,21,0,0.1915659636323512
17458.34,806,15000.0,9,1,0.8591390052544942
26772.11,729,15000.0,23,0,0.560263637657336
33234.1,702,5000.0,14,0,0.15044335657181715
27668.53,774,5000.0,32,0,0.1807041897712032
86810.3,448,10000.0,22,0,0.1151923770292577
44180.86,709,10000.0,13,1,0.22633723433101277
43489.93,519,5000.0,17,0,0.11496649991159076
52750.28,649,15000.0,24,1,0.28435328962633705
36271.225,619,25000.0,21,1,0.6892326015291315
67742.37,716,15000.0,36,0,0.22142388251425935
34701.61,673,25000.0,6,1,0.7204069088751538
54300.48,785,5000.0,25,0,0.09207852161672204
19089.35,590,25000.0,23,1,1.3095621609870958
14296.14,721,10000.0,12,0,0.6994405874181829
59321.9,666,5000.0,5,1,0.0842844837322518
45517.21,486,20000.0,20,1,0.4393845891567353
21136.76,558,25000.0,6,1,1.182717563261197
36271.225,635,25000.0,17,1,0.6892326015291315
71343.45,761,20000.0,14,1,0.28033014481154456
17789.31,696,20000.0,7,1,1.1242075039726682
97148.71499999998,533,5000.0,15,0,0.05146695489533861
21154.92,636,15000.0,2,0,0.7090213992111901
53265.02,850,20000.0,8,0,0.3754738949897139
29816.85,661,25000.0,25,0,0.8384239641691135
52151.72,617,20000.0,25,1,0.38348910660843766
26200.44,699,5000.0,29,0,0.1908292063336977
32936.09,726,5000.0,26,0,0.15180454618182726
37218.14,604,25000.0,15,1,0.6716974116005905
19904.23,700,25000.0,3,1,1.2559513253551957
56641.35,617,25000.0,18,1,0.44136586847120574
26690.74,722,15000.0,33,1,0.5619716061972729
31660.97,667,25000.0,5,1,0.7895907929923501
19998.06,698,5000.0,14,0,0.2500117505522759
7805.62,574,5000.0,9,1,0.6404820524119273
32382.82,568,20000.0,35,0,0.6175923655702138
97148.71499999998,745,25000.0,39,0,0.25733477447669306
58148.92,642,15000.0,5,0,0.2579539232384155
35898.25,679,10000.0,39,0,0.2785573514767022
31016.22,619,20000.0,5,1,0.6448031125935851
36808.33,740,15000.0,14,0,0.4075053797501883
50426.47,589,25000.0,28,0,0.49576153632137404
17881.33,636,15000.0,24,1,0.8388168655874262
70869.33,729,10000.0,18,1,0.14110277178051803
55783.24,767,15000.0,13,0,0.2688931497498218
55877.18,598,10000.0,2,0,0.17896073207824592
47244.21,846,10000.0,13,0,0.21166166898189256
36745.46,681,10000.0,38,0,0.27213505736334875
54378.1,546,15000.0,38,0,0.27584126989964897
51797.05,687,25000.0,20,1,0.4826436516432568
29365.49,612,5000.0,10,0,0.170262091247541
25740.96,693,5000.0,9,0,0.19423540398633204
38604.1,646,15000.0,14,1,0.38854969939204925
91987.88,657,25000.0,29,0,0.2717719793957704
17266.71,559,5000.0,16,1,0.28955779312948854
15055.29,749,10000.0,28,0,0.6641742421273766
40088.97,534,15000.0,16,0,0.3741584241644481
37441.41,539,15000.0,32,1,0.40061523817510675
40295.9,687,20000.0,37,1,0.49631609379381536
42039.79,810,20000.0,20,1,0.47572845324742946
31763.68,615,20000.0,13,1,0.6296301426615977
88780.12,720,25000.0,9,0,0.28159140141507566
13897.41,757,15000.0,22,1,1.0792601455849986
22090.47,731,20000.0,38,1,0.9053268071341563
34133.93,619,15000.0,38,0,0.439432569511641
13549.25,541,10000.0,13,1,0.7379937639526946
32678.98,429,20000.0,21,1,0.6119954785774043
97148.71499999998,624,15000.0,27,0,0.15440086468601583
36773.47,768,25000.0,8,1,0.6798194508309705
41706.85,538,25000.0,22,1,0.5994075455819469
17049.93,720,25000.0,6,1,1.466195685513928
25088.96,555,20000.0,23,1,0.7971316016446419
28995.1,661,25000.0,36,1,0.8621849145229876
30012.55,721,5000.0,8,0,0.16659142287400192
78353.53,584,10000.0,37,0,0.1276250396754342
50747.35,667,15000.0,6,0,0.2955761123268047
18641.12,608,5000.0,22,1,0.26820983879515853
42104.2,721,20000.0,24,1,0.4750007125010688
48968.53,674,15000.0,21,1,0.3063129256090471
71976.1,656,15000.0,6,1,0.20839961598897425
93744.14,806,25000.0,5,0,0.26668049138334
19750.69,716,15000.0,35,0,0.7594286868617319
22325.52,581,15000.0,21,1,0.6718467544426986
17076.41,641,10000.0,34,1,0.5855688889591572
31558.18,642,20000.0,32,1,0.6337300272060301
48041.24,658,5000.0,20,1,0.10407508059574241
65670.21,850,25000.0,10,1,0.3806843211812299
34697.72,687,10000.0,12,1,0.2881950688670937
29974.18,446,5000.0,2,1,0.16680466973009003
39777.42,596,5000.0,12,0,0.12569629462407003
22002.56,457,10000.0,33,0,0.4544719127268496
97148.71499999998,617,25000.0,27,0,0.25733477447669306
13841.18,451,20000.0,39,1,1.4448591190116007
40572.44,563,10000.0,33,1,0.24646665404757395
97148.71499999998,498,10000.0,31,1,0.10293390979067722
36463.97,688,10000.0,22,0,0.27423579396884185
32402.04,650,25000.0,23,1,0.7715325475634385
29305.57,680,10000.0,0,0,0.3412204157634278
32590.14,640,10000.0,23,0,0.30683185675616137
82760.74,511,15000.0,2,1,0.18124316864290188
9632.35,701,15000.0,16,1,1.5570907316769347
91131.63,842,15000.0,6,0,0.1645952717484396
15454.04,691,15000.0,9,1,0.9705571774644387
30946.3,607,10000.0,18,0,0.32312996610366657
28069.91,507,15000.0,23,1,0.534361016440151
51695.81,559,5000.0,8,0,0.09671776653143589
13920.6,695,20000.0,14,1,1.4366164808642685
47920.74,757,15000.0,21,1,0.31301033727072514
97148.71499999998,676,25000.0,16,0,0.25733477447669306
16028.05,730,20000.0,18,1,1.2477345818997383
40693.5,721,5000.0,8,0,0.12286672646180688
24411.53,701,20000.0,37,0,0.8192514253950738
46888.72,584,20000.0,18,1,0.4265327240171193
36735.13,667,5000.0,7,1,0.13610579013086027
24713.57,565,15000.0,5,1,0.6069294347423403
48665.39,652,5000.0,37,0,0.10274031009902317
97148.71499999998,683,25000.0,20,0,0.25733477447669306
32385.23,818,5000.0,28,0,0.15438660196015405
55929.92,519,10000.0,33,1,0.1787919812511577
16714.57,698,10000.0,11,1,0.5982446306048792
20458.18,798,20000.0,38,1,0.9775562852470138
48215.88,726,15000.0,31,1,0.31109437192949857
88474.5,733,15000.0,5,0,0.16953845979960555
44952.79,709,10000.0,16,1,0.22245065432747715
30096.53,780,25000.0,31,1,0.8306329456270997
36300.07,541,5000.0,7,1,0.1377369868160911
17150.03,511,5000.0,37,0,0.29152768084482394
52193.29,649,5000.0,28,1,0.09579591943869722
61660.56,434,25000.0,30,1,0.4054389801360848
27687.76,773,25000.0,18,1,0.9028934484606751
27391.14,772,5000.0,8,1,0.1825341138005282
42596.48,607,5000.0,27,1,0.11737783549637208
27944.29,613,25000.0,38,1,0.8946051373952462
34902.73,643,5000.0,39,0,0.14325116541985625
97148.71499999998,655,25000.0,30,1,0.25733477447669306
31312.87,663,20000.0,18,1,0.6386946104074648
29289.84,706,10000.0,32,0,0.34140366066661115
24623.95,633,10000.0,25,1,0.40609219511105604
56755.92,744,25000.0,0,1,0.44047492358641027
32573.86,695,5000.0,10,0,0.15349260134962975
24596.91,589,10000.0,1,0,0.40653860429605604
80240.4,784,15000.0,34,0,0.18693592085880856
85115.28,514,5000.0,12,1,0.05874316875690526
25330.03,641,25000.0,38,1,0.9869318381447577
11849.92,747,15000.0,33,1,1.2657245175901954
66470.15,578,25000.0,33,0,0.3761030161205275
24082.05,681,5000.0,34,1,0.20761489927563162
58359.38,704,20000.0,31,0,0.34269824836644314
11135.99,564,20000.0,11,1,1.795817361782672
62041.48,643,20000.0,32,0,0.32235977672072424
17558.56,634,5000.0,17,0,0.2847451758472308
56300.49,595,5000.0,4,1,0.08880759638865686
36627.84,850,15000.0,18,1,0.409513377983032
20488.85,574,5000.0,30,1,0.24402326029717156
28446.44,750,5000.0,26,1,0.17576273998644518
54818.94,611,15000.0,37,0,0.2736230648920812
38697.75,541,15000.0,14,1,0.3876094189088795
51567.55,660,25000.0,3,1,0.4847916026337758
97148.71499999998,715,10000.0,18,1,0.10293390979067722
14206.5,742,10000.0,20,1,0.7038535984515221
95829.66,806,25000.0,39,0,0.26087684254705124
38662.04,850,20000.0,0,1,0.517289897535217
21178.24,675,5000.0,19,1,0.23608023706233083
16347.2,584,15000.0,21,1,0.9175322053804088
32419.9,695,15000.0,12,1,0.4626645157907399
63132.44,623,20000.0,0,1,0.3167893274942724
33639.98,743,15000.0,14,1,0.445884751276568
89921.56,520,20000.0,14,0,0.22241359676592837
15203.71,850,25000.0,13,1,1.6442273479730953
36053.05,736,20000.0,4,1,0.5547227010557759
17129.61,482,10000.0,5,1,0.5837503743299275
45169.58,579,20000.0,30,0,0.44276606587739187
61829.29,732,25000.0,25,0,0.4043325690369558
28213.13,768,20000.0,24,1,0.7088646717088211
7611.93,523,25000.0,38,1,3.2838867558220026
40919.78,721,10000.0,39,0,0.24437461847012693
47195.0,455,5000.0,14,1,0.10594118145605559
46285.17,641,25000.0,5,0,0.5401181389602985
76226.87,761,5000.0,0,1,0.06559280746005365
19098.55,595,25000.0,6,1,1.308931362257226
54618.59,499,20000.0,3,1,0.3661689880865089
74273.13,665,5000.0,0,0,0.06731819006160018
12492.05,590,25000.0,1,1,2.0011126186159505
43993.23,713,25000.0,33,1,0.5682563372514986
26835.8,561,5000.0,34,0,0.1863113336910511
34581.92,573,25000.0,12,1,0.7229002062289709
44739.22,448,5000.0,16,0,0.1117562676267573
36271.225,667,10000.0,9,1,0.2756930406116526
24211.31,634,15000.0,2,1,0.61951957496001
37067.34,531,10000.0,3,0,0.2697719941060215
18913.9,669,5000.0,24,1,0.26434186805111315
18930.03,753,20000.0,36,1,1.0564665525330634
54590.98,628,20000.0,37,0,0.3663541787639869
18228.17,677,15000.0,28,1,0.8228569923918643
54164.85,677,5000.0,0,0,0.09230908404465175
47932.77,530,25000.0,29,1,0.5215529677719904
12893.98,850,10000.0,38,1,0.775495580450687
24184.35,603,10000.0,9,0,0.41347344570163347
74344.55,716,15000.0,28,0,0.20176056266985717
20156.87,727,15000.0,31,1,0.7441262395282835
27483.95,636,15000.0,0,1,0.5457532213083888
47917.52,711,15000.0,16,1,0.3130313707518513
58106.59,675,15000.0,11,1,0.2581418365483752
31228.2,508,15000.0,1,1,0.4803197007928477
25374.34,617,25000.0,8,1,0.9852084740539437
85256.69,589,25000.0,11,1,0.29322868118993134
97148.71499999998,604,10000.0,24,0,0.10293390979067722
65337.07,520,10000.0,35,0,0.15305012835549014
38222.93,763,15000.0,34,0,0.39242432685493095
22360.26,810,10000.0,21,0,0.4472019913010269
22064.68,748,15000.0,32,1,0.67978870354324
49687.49,777,25000.0,20,1,0.5031346293678879
46678.5,616,20000.0,39,1,0.42845360383037523
84200.75,586,25000.0,21,1,0.29690594316626434
53651.79,572,5000.0,27,0,0.09319179859984913
14737.52,714,25000.0,3,1,1.696235442907429
68266.1,673,5000.0,25,1,0.07324172258672186
19953.58,642,10000.0,22,0,0.5011380845901041
28842.85,780,25000.0,22,1,0.8667358899730793
42197.66,690,20000.0,7,1,0.47394869884493956
97148.71499999998,566,25000.0,31,0,0.25733477447669306
97148.71499999998,582,25000.0,38,0,0.25733477447669306
52262.47,718,25000.0,0,1,0.4783455824881126
32535.34,754,15000.0,29,1,0.4610229669348181
50046.28,705,25000.0,27,1,0.49952764665732086
61857.79,840,25000.0,16,0,0.4041462822017695
29959.43,814,20000.0,22,1,0.667547161372517
97148.71499999998,694,5000.0,37,0,0.05146695489533861
41691.08,566,5000.0,23,0,0.11992685421307836
48954.46,519,20000.0,21,1,0.408534614933656
54152.24,611,10000.0,4,1,0.18466115785500553
46767.88,725,25000.0,24,0,0.5345434827603313
60075.92,833,10000.0,6,1,0.16645327356995
25075.54,692,20000.0,21,1,0.7975581958276541
25978.35,767,10000.0,36,0,0.3849211007973641
18767.98,625,5000.0,33,0,0.26639700186158227
47273.29,712,15000.0,35,1,0.317297203194379
57951.51,732,10000.0,39,0,0.17255508001292783
47794.4,452,15000.0,19,1,0.31383773333835474
97148.71499999998,609,10000.0,36,0,0.10293390979067722
36193.77,745,20000.0,16,1,0.5525660198973499
54243.86,677,15000.0,3,1,0.27652389553590884
18863.41,530,10000.0,17,0,0.5300987414925779
28788.76,407,20000.0,27,1,0.6946914458474125
55123.02,613,5000.0,15,1,0.09070456037132271
60443.32,643,25000.0,7,1,0.4136037927136909
30443.26,562,20000.0,17,1,0.6569382865604223
34788.44,664,20000.0,28,1,0.5748870921750968
14607.29,701,5000.0,39,1,0.3422714089054913
29312.89,717,15000.0,15,1,0.5117028139220008
61959.11,414,10000.0,29,0,0.16139416150165
51283.43,519,15000.0,33,1,0.2924864330168045
49040.39,620,20000.0,29,0,0.40781878327673826
37416.39,707,10000.0,20,1,0.26725541252342827
36469.73,699,25000.0,21,1,0.6854812064359556
24435.87,697,25000.0,24,1,1.0230442769470887
55231.96,612,10000.0,21,0,0.1810513142877007
46750.67,617,20000.0,27,1,0.4277922050698938
48786.62,577,5000.0,38,0,0.10248501566585949
26486.2,727,15000.0,32,1,0.566311274879942
9976.57,558,15000.0,1,1,1.503372063538517
70143.02,735,5000.0,3,0,0.0712819139821185
27246.97,671,5000.0,15,0,0.1834999084335457
21640.77,645,25000.0,11,1,1.1551735370997844
55054.97,584,5000.0,16,0,0.09081667256066872
28704.02,514,10000.0,35,1,0.34837112114884433
68594.1,585,25000.0,15,0,0.36445751956043504
52585.91,617,20000.0,38,1,0.3803227837497963
54728.59,413,25000.0,22,1,0.4567912896844285
16001.32,630,25000.0,7,1,1.5622734703467998
75144.36,742,15000.0,8,1,0.19961312315224786
42478.37,707,5000.0,13,0,0.11770419382396678
29098.26,600,10000.0,8,1,0.34365135058417295
39578.17,655,5000.0,25,1,0.1263290766329865
12509.69,594,15000.0,35,1,1.1989746368905312
46406.35,665,5000.0,2,0,0.10774155387023823
19582.22,804,10000.0,9,1,0.5106412530727837
16129.38,747,5000.0,24,0,0.309974098564324
14568.03,702,15000.0,3,1,1.0295812418534385
70799.91,601,10000.0,29,0,0.1412411224657988
24895.49,725,5000.0,10,1,0.20083152283715494
91147.71,481,15000.0,18,0,0.1645662346729866
26331.44,625,15000.0,12,1,0.5696395776464316
13037.5,708,25000.0,35,1,1.917398473750815
18584.54,724,10000.0,2,1,0.5380527011859757
76228.22,717,10000.0,13,1,0.13118329165640158
33072.62,679,5000.0,9,0,0.15117788739182464
26134.92,630,25000.0,37,1,0.9565379753228508
39975.06,704,10000.0,39,0,0.2501497146041906
49073.26,555,15000.0,26,1,0.30565921931375023
71000.29,566,10000.0,23,1,0.14084251145296095
86603.85,656,25000.0,15,1,0.2886674360616062
29264.74,667,20000.0,9,0,0.683392936587286
16389.09,467,15000.0,26,1,0.9151871649270993
28336.92,696,10000.0,6,1,0.3528840507701342
42453.66,727,15000.0,27,1,0.3533181045378764
20368.5,642,5000.0,25,0,0.24546503350597706
20449.41,850,15000.0,17,1,0.7334816270187248
44634.96,582,10000.0,12,1,0.22403461245148532
35270.73,614,5000.0,7,1,0.14175658523128862
37037.2,610,5000.0,26,0,0.13499576113310044
23038.06,642,5000.0,13,0,0.2170227431153875
31626.78,617,20000.0,5,1,0.6323554798977354
20857.32,509,20000.0,19,1,0.9588499936715901
61952.24,595,5000.0,27,0,0.08070602925690408
67585.56,640,10000.0,22,0,0.14795841066626264
11995.51,773,5000.0,11,0,0.41678788247582005
20791.37,850,5000.0,23,1,0.2404728272919345
14795.56,784,15000.0,21,1,1.0137491416923934
24587.31,572,15000.0,25,1,0.6100459934009291
34542.21,580,15000.0,21,0,0.4342387404065806
15217.68,634,25000.0,6,1,1.6427180281075626
20887.04,828,15000.0,14,1,0.7181142893253747
19883.1,633,15000.0,29,1,0.7543715833253706
41124.54,517,10000.0,3,1,0.24315790139168994
